year,timestamp,Butterfinger,100 Grand Bar,Anonymous brown globs that come in black and orange wrappers,Any full-sized candy bar,Black Jacks,Bottle Caps,Box'o'Raisins,Cadbury Creme Eggs,Candy Corn,"Vials of pure high fructose corn syrup, for main-lining into your vein",Candy that is clearly just the stuff given out for free at restaurants,"Cash, or other forms of legal tender",Chiclets,Caramellos,Snickers,Hershey's Dark Chocolate,Dental paraphenalia,Dots,Fuzzy Peaches,Generic Brand Acetaminophen,Glow sticks,Broken glow stick,Goo Goo Clusters,Good N' Plenty,Gum from baseball cards,Gummy Bears straight up,Creepy Religious comics/Chick Tracts,Healthy Fruit,Heath Bar,Hershey's Kisses,Hershey’s Milk Chocolate,Hugs (actual physical hugs),Jolly Rancher (bad flavor),Jolly Ranchers (good flavor),Kale smoothie,Kinder Happy Hippo,Kit Kat,Hard Candy,LemonHeads,Licorice (not black),Lindt Truffle,Lollipops,Mars,Mary Janes,Maynards,Milk Duds,LaffyTaffy,Minibags of chips,Reggie Jackson Bar,Pixy Stix,Nerds,Nestle Crunch,Now'n'Laters,Pencils,Milky Way,Reese’s Peanut Butter Cups,Tolberone something or other,Junior Mints,Senior Mints,Mint Kisses,Mint Juleps,Peanut M&M’s,Regular M&Ms,Rolos,Skittles,Smarties (American),Smarties (Commonwealth),Chick-o-Sticks (we don’t know what that is),Spotted Dick,Starburst,Swedish Fish,Those odd marshmallow circus peanut things,Three Musketeers,Trail Mix,Twix,Vicodin,White Bread,Whole Wheat anything,York Peppermint Patties,Necco Wafers
2017,0,1,1,2,1,3,1,3,1,2,2,2,3,2,1,1,1,2,1,3,2,2,2,3,3,2,1,2,3,3,1,1,2,2,1,2,3,3,1,1,0,3,1,3,3,3,1,1,3,3,1,1,1,1,2,1,1,1,3,2,1,2,1,3,1,1,1,1,3,2,1,1,3,3,2,1,2,2,3,3,2
2017,0,3,1,2,1,3,2,3,2,3,2,3,1,1,1,1,3,3,2,3,3,1,2,3,2,2,2,3,3,1,1,1,1,2,3,2,3,3,2,2,0,1,3,1,1,3,3,2,2,2,2,2,1,2,2,1,3,1,1,3,1,2,3,3,1,3,3,2,3,2,3,2,3,1,3,1,2,2,2,1,2
2017,0,1,1,2,3,2,3,2,3,2,2,2,3,3,3,1,3,2,1,3,2,2,2,3,2,2,3,2,3,1,3,1,3,2,3,2,2,3,3,3,0,1,3,1,1,3,1,1,3,3,3,3,1,3,2,3,2,1,2,2,2,2,1,3,1,1,3,3,2,2,1,1,2,3,2,2,2,2,3,2,1
2017,0,1,1,2,1,3,3,3,3,1,2,3,1,3,1,1,3,2,2,3,3,3,2,3,1,2,3,2,3,1,3,3,1,2,2,2,1,1,2,1,0,1,3,1,1,3,1,1,3,3,3,1,1,1,3,1,1,1,3,2,1,3,3,1,1,3,3,1,3,2,1,1,3,1,3,1,2,2,2,1,1
2017,0,1,1,2,1,3,3,3,2,2,2,3,3,3,3,1,1,3,3,3,3,2,2,3,2,2,1,2,1,1,2,2,1,3,3,1,3,1,3,2,0,3,3,1,1,3,3,2,3,3,0,3,2,3,3,3,1,1,1,3,3,1,1,3,1,3,3,3,3,2,3,1,2,3,1,1,2,2,1,1,3
2017,0,1,1,3,1,0,2,2,3,2,2,2,1,2,3,1,3,2,2,2,2,2,2,0,3,2,1,2,3,1,2,3,2,2,3,2,0,1,3,1,0,1,2,3,3,0,3,1,2,0,2,3,3,2,2,1,1,1,1,0,1,1,1,3,3,1,2,3,2,0,1,2,2,3,0,2,2,2,2,1,2
2017,0,1,3,2,1,3,3,3,3,3,3,3,1,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,2,1,1,1,3,3,3,3,3,1,3,3,0,3,3,3,3,3,1,3,3,1,1,3,1,3,3,1,1,3,3,3,3,3,1,1,3,3,1,3,3,3,3,3,3,1,2,1,1,3,2,3,1
2017,0,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,0,1,2,2,2,2,2,1,2,1,0,1,2,2,2,2,1,1,1,2,2,2,0,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,2
2017,0,1,3,2,1,3,1,2,1,1,3,2,1,2,1,1,1,2,1,2,2,1,2,3,1,2,2,2,2,1,3,3,2,2,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,1,1,2,2,1,1
2017,0,1,1,0,1,0,2,3,3,1,0,3,3,3,1,1,1,2,1,2,2,3,2,0,1,2,3,2,2,1,1,1,2,0,0,2,0,1,3,1,0,1,3,1,1,0,1,0,2,0,3,0,1,0,2,1,3,1,1,0,0,0,1,1,1,1,1,0,1,2,1,1,2,1,2,3,0,2,2,1,1
2017,0,1,3,2,1,3,3,2,3,2,2,2,1,2,3,3,1,3,3,2,3,1,2,2,3,2,2,2,3,1,3,3,2,2,3,2,3,1,2,1,0,1,3,1,1,2,1,3,1,2,2,2,3,2,3,3,1,1,1,2,3,1,1,3,3,1,2,2,2,2,3,3,2,2,3,1,1,3,3,1,3
2017,0,1,3,2,1,2,3,2,2,3,3,2,1,3,1,1,1,2,2,0,1,1,2,0,3,2,3,2,2,1,1,1,2,2,1,2,0,1,3,1,0,0,1,0,0,0,3,2,0,0,1,3,1,2,2,2,1,1,1,0,0,0,1,1,1,2,1,0,1,2,2,2,2,2,2,1,3,2,2,1,2
2017,0,1,3,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,3,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,0,1,1,1,1,2,1,1,1,2,1,3,1,1,1,2,1,1,2,2,3,2,1,1,3,1,1,2,1,2,1,1,3,3,2,1,2,2,3,1,3
2017,0,1,0,3,3,0,1,1,3,2,2,2,1,3,2,1,3,2,3,3,2,3,2,0,0,2,1,2,1,3,3,3,3,2,1,2,0,1,2,0,0,1,1,3,3,1,1,0,1,0,3,1,1,0,1,1,1,3,1,1,1,2,3,1,1,1,1,0,2,0,1,0,0,1,3,1,2,2,2,1,0
2017,0,3,0,0,1,0,0,2,3,1,0,2,1,1,1,3,3,2,2,0,2,1,2,0,2,2,1,2,1,0,3,3,2,2,2,2,0,1,2,2,0,1,2,0,0,0,0,2,0,0,1,1,0,2,2,3,1,3,1,0,0,1,1,1,3,2,1,0,3,0,2,2,2,3,3,1,0,2,2,1,0
2017,0,3,1,3,1,2,3,2,3,2,1,2,1,3,1,1,1,3,1,2,2,3,2,1,2,2,3,3,2,2,1,1,2,2,1,2,1,1,2,2,0,1,2,3,3,3,3,1,3,3,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,3,1,1,1,2,1,1,3,1,2,1,1,3,1,1,1
2017,0,1,2,2,1,3,0,3,1,3,3,2,1,3,1,1,1,2,2,3,2,1,2,0,3,2,1,2,3,1,3,1,2,3,3,2,2,1,3,3,0,1,2,1,1,0,1,2,3,2,2,2,1,2,2,0,1,1,1,0,2,1,1,1,1,2,2,2,0,2,2,1,2,1,2,2,1,2,2,1,2
2017,0,1,1,3,1,0,3,1,3,2,0,2,3,3,1,1,1,2,1,0,3,3,2,0,2,2,1,2,3,1,3,3,0,2,2,3,1,1,2,3,0,1,2,1,1,0,3,3,1,1,3,2,1,2,2,3,1,1,3,1,0,1,1,1,3,1,2,3,0,0,1,1,2,2,1,1,1,0,3,3,2
2017,0,1,1,2,1,2,2,2,1,2,2,2,1,2,3,1,1,2,2,1,1,3,2,3,2,2,2,2,1,1,3,3,1,2,2,1,1,1,2,2,0,1,2,1,1,2,2,2,1,3,2,2,3,2,1,1,1,1,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,1,3,1,1,2,1,2,2
2017,0,3,3,2,3,3,1,2,3,2,2,2,1,3,3,3,3,2,1,2,2,2,2,3,3,2,1,2,2,3,3,3,2,3,3,2,3,1,3,1,0,3,3,3,3,3,1,1,2,3,1,1,3,1,2,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,1,1,1,3,3,1,2,2,2,2,1
2017,0,1,3,3,1,3,1,1,3,3,2,3,3,1,1,1,1,1,1,3,2,3,2,3,1,3,3,2,1,1,1,1,1,2,1,2,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,3
2017,0,1,1,2,1,2,3,2,1,3,3,2,1,1,3,1,1,2,2,3,2,3,2,1,2,2,3,1,2,1,1,1,2,2,3,2,1,1,2,3,0,1,3,1,1,3,3,3,1,1,3,1,1,2,3,1,1,1,1,3,1,1,1,1,1,3,2,1,1,2,3,3,2,1,2,1,1,2,2,1,3
2017,0,1,1,3,1,2,3,3,1,2,1,2,1,3,1,1,1,2,2,2,2,3,2,3,3,2,2,2,2,1,3,3,3,2,3,2,3,1,2,3,0,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,1,1,3,2,3,1,3,3,1,1,1,3,2,2,3,3,3,1,2,1,1,2,2,3,3
2017,0,1,1,2,1,2,1,2,1,2,3,2,1,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,1,2,3,1,1,3,0,1,1,1,1,2,1,3,1,2,3,1,1,2,2,1,1,1,1,3,1,2,1,1,1,1,1,3,2,2,1,3,2,2,2,1,2,2,2,1,1
2017,0,2,1,2,1,2,3,2,2,2,2,2,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,3,2,3,3,3,3,2,3,2,2,1,2,2,0,3,2,1,1,2,1,1,2,2,2,1,1,3,3,3,3,3,3,2,2,2,3,3,1,3,3,3,2,2,1,3,2,3,3,1,2,2,2,2,2
2017,0,2,3,2,3,3,3,3,2,2,3,2,3,3,3,3,1,3,3,1,3,1,3,3,1,2,3,2,3,3,1,3,3,3,1,2,3,1,1,3,0,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,1,2,2,3,3,1,3,1,1,3,3,3,3,1,3,2,3,3,1,3,2,3,3,3
2017,0,1,3,1,1,3,2,2,2,2,2,2,1,1,1,1,3,1,3,1,3,3,2,1,1,3,3,2,1,1,1,1,1,2,2,2,2,1,2,3,0,1,3,1,1,0,1,1,0,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,0,0,1,2,3,3,0,1,3,1,2,2,3,1,2
2017,0,3,3,2,3,3,2,1,3,3,2,3,1,2,3,3,1,2,2,3,3,1,2,2,3,2,3,2,1,2,3,3,1,2,2,2,2,1,2,1,0,1,2,3,3,2,2,2,3,2,2,2,3,2,2,3,1,1,1,3,1,2,1,3,2,2,2,2,2,2,3,1,3,3,1,3,2,2,1,1,2
2017,0,3,3,2,1,3,3,2,3,2,2,2,3,3,1,3,3,2,1,3,3,3,2,3,3,3,1,2,3,1,0,3,1,3,1,2,1,1,3,1,0,1,3,3,3,3,3,1,3,3,3,1,1,1,3,3,1,3,1,1,3,3,3,3,1,3,3,3,2,3,1,3,2,3,3,1,2,2,3,1,3
2017,0,2,2,3,1,2,1,2,1,3,2,2,1,2,1,2,1,2,2,1,3,1,2,2,1,2,3,2,3,2,1,1,2,3,1,2,1,1,3,3,0,3,3,1,1,1,1,2,3,2,2,1,2,2,2,1,2,1,1,2,1,1,2,3,3,1,2,1,3,2,1,1,2,3,2,1,1,2,2,1,1
2017,0,1,1,1,1,2,3,3,1,2,3,3,1,3,1,1,1,3,3,3,2,3,2,2,3,2,3,2,1,1,1,1,2,3,1,1,3,1,3,3,0,1,3,3,3,2,3,3,3,3,3,3,1,2,3,1,1,1,3,2,3,3,3,1,1,3,3,3,1,3,1,3,2,1,3,1,2,2,3,3,3
2017,0,1,1,2,1,0,1,2,3,3,3,3,1,3,1,1,3,2,3,0,2,1,2,0,1,2,3,3,3,1,1,3,2,1,1,2,1,1,3,1,0,1,3,1,1,0,1,3,3,0,3,1,1,3,3,1,1,1,1,0,1,1,1,3,1,1,3,3,0,2,1,3,2,1,2,1,2,2,3,1,3
2017,0,1,3,2,1,2,2,3,1,2,2,2,1,2,2,3,1,3,2,1,2,1,2,3,2,2,1,2,1,3,3,3,2,2,2,2,2,1,2,2,0,1,2,3,3,2,2,2,1,3,2,2,1,2,3,3,1,1,3,1,3,3,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,2,1,1,2
2017,0,2,3,3,1,2,3,2,2,2,2,3,1,3,3,1,1,2,2,1,2,3,2,3,3,2,2,2,3,1,3,1,2,2,3,2,3,1,2,3,0,1,3,1,1,3,3,2,1,3,2,1,1,3,2,1,1,1,1,2,3,1,3,3,1,1,2,3,3,3,1,1,2,1,3,1,3,2,2,3,3
2017,0,2,3,2,3,2,1,2,3,1,2,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,3,3,0,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,3,1,3,3,3,3,2,3,3,2,3,1,3,2,3,3,2,2,2,3,2,2,2,2,3
2017,0,2,3,2,1,2,2,2,1,3,2,2,1,2,2,2,1,2,2,2,3,3,2,2,2,2,1,2,2,2,1,1,3,2,2,2,2,1,2,2,0,1,2,2,2,2,3,2,1,2,2,3,2,2,3,1,2,2,1,2,3,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2
2017,0,2,3,2,1,2,1,3,2,2,2,2,1,3,3,1,2,3,1,3,1,2,2,1,2,2,1,2,3,2,1,1,2,2,2,2,2,1,3,1,0,1,3,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,3,2,3,1,1,1,1,1,3,2,2,2,1,1,2,3,3,1,1,2,2,3,2
2017,0,1,2,2,1,2,3,2,1,2,2,3,1,2,1,1,3,2,1,1,2,3,2,3,2,0,1,2,2,3,3,3,2,2,3,2,3,1,3,1,0,3,3,1,1,1,3,3,3,3,3,3,1,3,3,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,3,1,2,1,2,1,2,2,2,1,3
2017,0,3,3,0,3,2,2,2,3,2,2,2,1,2,1,3,1,2,2,2,2,2,2,2,2,2,3,2,3,2,1,1,1,1,1,2,2,1,2,1,0,1,2,1,1,2,1,3,1,2,1,1,1,2,2,1,1,1,2,2,3,2,1,1,1,1,1,1,2,2,1,2,2,2,3,3,1,2,1,3,2
2017,0,1,1,2,1,2,3,2,1,3,1,2,1,2,3,1,2,2,3,3,2,2,2,3,2,2,3,2,2,1,3,3,1,2,3,2,2,1,2,3,0,1,2,1,1,2,3,2,2,2,2,3,1,3,2,1,1,1,2,2,2,2,1,3,1,3,3,3,2,2,3,1,2,1,3,1,1,3,2,2,2
2017,0,1,1,3,1,3,1,2,1,3,2,2,1,2,1,3,3,2,2,2,2,3,2,2,2,2,1,2,2,1,3,3,2,2,3,2,2,3,3,3,0,2,3,3,3,2,1,3,2,2,3,1,1,2,2,3,1,3,1,2,3,2,1,3,3,3,1,2,2,2,3,2,3,3,2,3,1,2,2,3,2
2017,0,1,1,2,1,3,3,2,1,1,2,2,1,3,1,1,1,2,3,3,2,1,2,1,1,2,3,2,3,1,1,1,3,2,3,2,1,1,3,1,0,1,2,1,1,3,1,1,1,3,3,3,1,1,3,1,1,1,1,3,1,1,1,1,1,3,3,3,1,3,3,3,3,1,1,1,1,2,2,1,1
2017,0,3,1,3,1,3,3,3,1,3,2,3,3,3,3,1,1,2,1,3,2,3,2,3,3,2,3,2,3,1,1,1,2,1,1,2,2,1,3,1,0,3,1,1,1,2,1,1,3,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,1,1,2,2,2,1,1
2017,0,1,3,3,3,3,1,2,3,2,3,2,1,3,3,1,3,2,3,3,3,3,2,3,1,3,1,1,3,1,3,3,3,3,1,2,1,1,3,1,0,1,3,3,3,0,1,3,1,3,3,1,1,3,2,1,1,1,1,2,3,1,2,1,1,1,1,0,1,3,1,1,3,1,3,3,1,3,3,1,1
2017,0,1,1,2,1,3,2,2,1,3,3,2,1,2,1,1,2,2,3,2,2,1,2,2,1,2,1,1,2,3,3,3,1,3,1,2,2,1,3,3,0,1,3,3,3,2,3,1,2,3,3,1,1,3,2,1,1,1,2,2,2,2,1,1,2,1,3,2,2,3,1,2,2,1,3,1,1,2,2,2,3
2017,0,3,3,2,2,3,1,2,1,3,3,2,1,3,1,1,1,2,3,2,3,3,2,2,2,2,3,2,2,3,3,1,2,3,1,2,3,1,3,1,0,1,1,1,1,3,1,3,2,3,1,1,1,3,2,1,1,1,2,2,2,2,3,1,1,1,3,3,3,2,1,1,2,1,2,1,2,2,2,1,3
2017,0,2,1,3,1,3,2,3,1,3,2,2,1,2,1,1,1,2,3,3,2,2,2,3,2,2,1,2,3,3,1,1,3,2,1,2,1,3,2,3,0,1,3,1,1,3,1,3,1,3,3,1,3,2,3,1,3,1,1,2,3,3,1,1,1,3,1,2,2,3,1,1,3,1,3,1,2,2,3,1,2
2017,0,1,3,3,1,3,3,1,3,3,2,2,1,1,1,1,1,1,1,3,2,3,2,3,3,2,2,2,3,3,1,3,2,2,1,1,1,1,1,2,0,1,3,1,1,3,3,1,1,3,3,2,1,3,2,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3,1,2,1,1,3,1,2,1,2,3,1
2017,0,1,3,2,1,0,3,2,1,3,0,2,1,0,3,3,1,3,3,2,0,3,2,2,3,2,1,2,2,3,1,1,2,3,1,0,3,1,3,3,0,2,1,1,1,0,1,1,1,0,1,1,1,2,3,1,1,1,1,2,1,0,1,1,1,3,3,3,0,0,1,2,2,1,3,1,0,0,2,1,3
2017,0,1,1,1,1,3,2,2,3,2,2,2,1,3,3,1,1,2,1,2,2,2,2,3,3,2,1,2,2,1,1,3,2,2,3,2,2,1,3,3,0,1,3,1,1,2,1,1,2,3,3,2,1,3,2,1,3,1,3,2,3,1,1,1,1,1,1,3,0,2,1,1,2,3,2,1,2,2,2,1,1
2017,0,1,3,2,1,3,3,3,3,1,2,2,1,3,3,1,1,2,3,2,2,1,2,3,1,2,1,2,1,1,1,1,2,3,1,2,3,1,3,1,0,1,2,1,1,2,3,3,1,3,3,3,3,3,3,1,1,1,1,2,3,2,1,1,3,1,3,3,2,2,1,3,2,1,3,1,2,2,2,1,3
2017,0,3,1,2,1,2,2,2,1,1,2,3,1,2,3,3,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,2,3,2,2,1,3,2,0,2,1,3,3,2,3,3,3,2,2,3,1,1,2,3,3,2,3,3,1,2,3,3,3,3,2,2,2,2,3,1,2,3,3,1,2,2,1,2,2
2017,0,3,1,3,3,2,3,2,3,3,2,2,1,1,3,3,3,3,3,2,2,1,2,2,2,2,3,2,1,1,3,3,3,3,3,2,1,1,3,3,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,1,2,3,3,1,3,3,3,1,2
2017,0,1,1,2,3,3,2,2,2,1,2,2,2,2,3,1,1,2,3,2,2,2,2,2,1,2,3,2,2,1,3,3,3,2,2,2,2,1,3,1,0,3,3,1,1,2,1,1,2,2,2,3,1,2,2,1,1,1,3,3,3,2,1,3,3,1,1,1,2,2,1,2,2,3,3,1,2,0,0,1,3
2017,0,3,1,2,1,2,3,3,1,2,2,2,1,3,1,3,3,2,2,3,2,3,2,3,2,2,2,2,1,3,1,1,1,2,1,2,2,1,1,1,0,3,1,1,1,2,1,2,1,3,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,3,2,1,3,1,2,3,1,1,3
2017,0,1,1,2,1,0,3,3,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,1,0,0,1,1,1,0,0,1,0,0,3,3,3,0,1,0,0,0,0,1,3,0,0,0,0,0,3,0,3,1,1,3,0,0,0,0,0,3,3,0,0,0,0,1,2,2,3,0,1,0,0,0,1,0
2017,0,1,3,1,1,3,1,3,1,3,1,2,1,3,1,1,1,2,3,3,3,1,2,1,2,2,1,2,2,3,1,1,1,2,1,2,1,2,1,3,0,1,3,2,2,3,1,1,3,3,2,3,1,2,2,1,1,1,3,2,3,1,2,1,1,1,3,3,3,2,1,1,2,1,3,1,1,2,1,3,2
2017,0,1,1,2,1,3,2,2,1,3,3,2,3,2,1,1,3,2,1,1,3,2,2,3,1,3,1,2,3,1,2,2,3,2,3,2,3,1,3,3,0,1,3,1,1,3,1,1,3,3,2,1,1,1,2,1,1,1,3,3,3,3,1,3,3,3,2,2,3,2,3,1,2,1,2,1,3,2,2,3,1
2017,0,0,3,3,3,3,1,2,1,2,2,3,1,1,3,1,1,3,1,1,2,3,2,3,1,3,1,2,2,2,1,1,3,3,1,2,2,1,1,3,0,1,3,3,3,1,1,3,1,3,1,1,1,3,3,1,1,1,1,3,1,3,1,1,3,1,1,1,3,3,1,1,3,3,3,1,3,3,3,1,3
2017,0,1,1,3,1,3,2,3,3,3,2,2,1,2,3,1,1,2,3,3,2,3,2,3,3,2,3,2,3,3,2,3,3,3,3,1,3,1,3,3,0,1,3,3,3,3,3,3,2,1,3,3,1,3,2,1,1,1,3,2,3,3,1,3,3,3,3,3,1,3,3,1,2,3,2,0,2,2,2,3,2
2017,0,1,1,1,1,2,2,2,2,3,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,0,1,3,1,1,2,3,2,3,1,3,3,1,2,2,2,1,1,3,2,2,2,1,2,1,2,2,2,2,2,3,2,1,2,2,1,2,2,2,2,2
2017,0,3,1,3,1,2,1,2,1,3,2,2,3,3,1,1,2,2,3,3,2,1,2,3,2,2,3,2,2,1,1,1,2,2,3,2,1,1,2,3,0,1,3,2,2,2,1,3,3,2,1,1,3,3,2,1,3,1,3,2,1,3,1,1,1,1,1,1,3,2,3,1,1,1,2,1,2,2,2,3,3
2017,0,1,1,1,1,2,2,3,3,1,2,2,1,2,3,1,1,2,1,1,2,1,2,3,1,2,1,2,1,1,1,1,1,2,3,2,0,1,3,3,0,1,2,1,1,3,1,1,1,3,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,3,2,1,3,1,2,2,2,1,2
2017,0,2,1,3,1,3,0,2,2,2,2,2,3,2,2,1,1,2,1,3,2,0,2,3,3,2,1,2,3,1,3,2,3,3,3,2,0,3,2,2,0,0,2,1,1,0,1,0,3,0,0,3,3,3,2,3,2,0,2,2,2,2,1,2,3,2,0,0,0,0,0,1,2,3,2,2,2,0,0,2,1
2017,0,2,0,0,1,0,2,3,1,2,2,2,1,3,0,1,1,2,2,1,2,2,2,0,0,0,2,2,2,3,1,1,2,2,1,2,0,1,2,2,0,1,2,1,1,1,1,3,1,0,2,3,1,0,2,0,1,1,3,0,0,0,1,1,1,3,2,1,0,0,1,1,2,0,2,1,2,2,2,0,0
2017,0,1,3,2,1,2,3,3,3,2,2,3,1,3,3,1,1,2,3,3,2,3,2,1,2,3,1,2,3,3,1,3,2,3,1,2,0,1,1,3,0,1,1,1,1,1,1,2,1,2,2,3,1,3,3,1,1,1,1,2,3,2,1,1,1,3,3,3,2,2,3,3,2,1,1,1,2,2,2,1,3
2017,0,3,1,3,3,2,1,3,2,2,2,3,3,1,3,1,1,2,3,1,2,3,2,1,2,2,1,2,1,1,3,3,2,2,3,1,3,1,3,2,0,1,2,1,1,3,3,3,3,2,2,3,3,3,2,3,1,1,3,2,1,2,1,3,3,3,2,2,1,3,1,1,3,3,1,1,2,2,2,1,1
2017,0,3,3,2,1,3,2,3,3,2,2,3,1,2,3,3,3,3,3,1,3,1,2,3,2,2,1,1,1,3,3,3,3,2,1,2,3,3,3,1,0,1,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,1,3,3,3,3,1,3,1,1,3,3,3,3,3,3,2,3,3,1,2,2,3,1,3
2017,0,1,1,2,3,2,2,2,1,2,2,2,1,1,3,1,1,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,3,2,2,2,2,1,2,1,0,1,1,1,1,3,1,2,1,2,2,2,1,2,2,1,1,3,1,2,1,1,1,1,2,2,2,2,2,2,1,2,3,1,3,1,1,2,3,1,2
2017,0,1,1,2,1,1,2,2,2,3,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,0,2,2,1,1,3,1,3,2,3,2,3,1,3,2,1,1,3,3,2,2,1,1,1,1,1,1,1,3,3,3,1,3,3,2,1,1,2,2,3,3
2017,0,3,1,2,3,2,3,2,3,1,2,2,1,3,1,1,2,2,3,3,1,3,2,3,2,2,1,2,2,3,3,3,2,3,1,2,1,1,3,3,0,3,1,3,3,2,1,3,1,3,3,3,3,3,2,3,1,1,1,2,3,3,1,2,1,1,3,3,1,2,1,3,2,1,2,1,2,2,2,3,3
2017,0,1,3,2,3,0,0,2,2,2,0,0,1,2,0,0,1,2,0,2,2,0,0,0,2,0,0,2,2,1,3,2,2,0,0,2,0,3,2,3,0,0,2,1,1,0,2,0,1,0,0,0,3,0,0,1,1,0,1,0,1,0,1,1,0,2,2,2,0,0,2,0,2,1,3,2,0,0,2,1,0
2017,0,1,3,2,1,1,1,2,1,3,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,3,1,0,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,2,1,1
2017,0,1,3,2,1,3,1,2,1,1,3,2,3,3,1,1,1,2,2,3,3,3,2,2,2,2,2,2,2,3,3,2,2,2,3,2,1,1,2,2,0,3,2,3,3,2,3,3,3,2,1,3,1,2,2,3,1,1,3,2,2,1,2,1,1,1,3,1,3,3,1,3,2,3,2,0,1,2,2,3,2
2017,0,1,1,2,1,3,2,2,3,3,2,2,1,3,1,1,3,2,3,3,2,3,2,1,1,3,1,2,3,1,1,1,2,3,3,2,2,3,3,3,0,1,3,1,1,3,3,3,3,3,3,1,3,3,3,1,1,1,1,3,3,0,1,1,1,1,3,3,1,2,1,1,1,1,3,1,1,2,2,1,2
2017,0,1,3,2,1,2,2,2,3,1,2,3,1,2,2,1,1,2,3,2,2,1,2,3,2,2,2,2,3,1,1,1,1,2,1,2,2,1,2,2,0,1,3,1,1,2,3,2,3,3,2,2,1,2,2,1,1,1,1,2,3,1,1,3,3,3,1,3,2,2,3,2,2,1,2,1,2,2,2,1,3
2017,0,1,1,3,1,2,2,2,1,2,2,2,1,3,1,1,3,2,3,3,1,1,2,1,3,2,2,2,3,1,1,1,1,2,2,3,2,1,2,2,0,1,2,1,1,3,3,3,3,3,2,3,1,3,2,1,1,1,1,2,3,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2
2017,0,1,3,2,1,2,1,2,2,3,2,3,1,2,1,1,1,3,1,2,2,1,2,3,3,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,0,1,2,1,1,2,2,2,2,2,3,1,1,1,3,1,1,1,3,3,2,3,1,1,1,3,1,1,2,2,3,2,2,2,2,1,1,2,2,2,3
2017,0,1,3,1,1,3,3,2,1,3,2,3,1,3,1,1,1,3,3,3,3,3,2,3,3,2,3,1,3,1,1,1,3,3,3,3,3,1,3,3,0,3,3,1,1,3,3,3,3,3,2,3,1,3,3,1,1,1,3,3,1,2,1,3,3,3,3,3,3,2,3,3,3,1,3,1,2,2,1,1,3
2017,0,1,3,2,1,3,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,3,2,2,2,2,1,2,2,0,1,2,1,1,2,2,2,1,3,2,2,1,2,3,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,3,2,1,1,2,2,3,2
