"","county","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date"
"3925","san diego",6561,275,125,4,2020-05-23
"3926","san diego",6703,275,142,0,2020-05-24
"3927","san diego",6799,275,96,0,2020-05-25
"3928","san diego",6884,290,85,15,2020-05-26
"3929","san diego",6985,297,101,7,2020-05-27
"3930","san diego",7102,307,117,10,2020-05-28
"3931","san diego",7242,312,140,5,2020-05-29
"3932","san diego",7387,312,145,0,2020-05-30
"3933","san diego",7483,312,96,0,2020-05-31
"3934","san diego",7556,312,73,0,2020-06-01
"3935","san diego",7676,312,120,0,2020-06-02
"3936","san diego",7800,312,124,0,2020-06-03
"3937","san diego",7942,312,142,0,2020-06-04
"3938","san diego",8182,312,240,0,2020-06-05
"3939","san diego",8347,312,165,0,2020-06-06
"3940","san diego",8478,312,131,0,2020-06-07
"3941","san diego",8621,312,143,0,2020-06-08
"3942","san diego",8731,312,110,0,2020-06-09
"3943","san diego",8839,312,108,0,2020-06-10
"3944","san diego",9000,312,161,0,2020-06-11
"3945","san diego",9132,312,132,0,2020-06-12
"3946","san diego",9316,320,184,8,2020-06-13
"3947","san diego",9442,320,126,0,2020-06-14
"3948","san diego",9612,320,170,0,2020-06-15
"3949","san diego",9732,323,120,3,2020-06-16
"3950","san diego",9856,327,124,4,2020-06-17
"3951","san diego",10094,331,238,4,2020-06-18
"3952","san diego",10352,332,258,1,2020-06-19
"3953","san diego",10486,338,134,6,2020-06-20
"3954","san diego",10796,338,310,0,2020-06-21
"3955","san diego",11098,338,302,0,2020-06-22
"3956","san diego",11296,338,198,0,2020-06-23
"3957","san diego",11628,347,332,9,2020-06-24
"3958","san diego",11963,352,335,5,2020-06-25
"3959","san diego",12402,358,439,6,2020-06-26
"3960","san diego",12836,360,434,2,2020-06-27
"3961","san diego",13333,361,497,1,2020-06-28
"3962","san diego",13834,361,501,0,2020-06-29
"3963","san diego",14150,365,316,4,2020-06-30
"3964","san diego",14626,372,476,7,2020-07-01
"3965","san diego",15208,377,582,5,2020-07-02
"3966","san diego",15698,387,490,10,2020-07-03
"3967","out of country",0,0,0,0,2020-03-30
"3968","out of country",0,0,0,0,2020-04-13
"3969","out of country",0,0,0,0,2020-04-14
"3970","out of country",0,0,0,0,2020-04-15
"3971","out of country",0,0,0,0,2020-04-16
"3972","out of country",0,0,0,0,2020-04-17
"3973","out of country",0,0,0,0,2020-04-18
"3974","out of country",0,0,0,0,2020-04-19
"3975","out of country",0,0,0,0,2020-04-20
"3976","out of country",0,0,0,0,2020-04-21
"3977","out of country",0,0,0,0,2020-04-22
"3978","out of country",0,0,0,0,2020-04-23
"3979","out of country",0,0,0,0,2020-04-24
"3980","out of country",0,0,0,0,2020-04-25
"3981","out of country",0,0,0,0,2020-04-26
"3982","out of country",0,0,0,0,2020-04-27
"3983","out of country",0,0,0,0,2020-04-28
"3984","out of country",0,0,0,0,2020-04-29
"3985","out of country",0,0,0,0,2020-04-30
"3986","out of country",0,0,0,0,2020-05-01
"3987","out of country",0,0,0,0,2020-05-02
"3988","out of country",0,0,0,0,2020-05-03
"3989","out of country",0,0,0,0,2020-05-04
"3990","out of country",0,0,0,0,2020-05-05
"3991","out of country",0,0,0,0,2020-05-06
"3992","out of country",0,0,0,0,2020-05-07
"3993","out of country",0,0,0,0,2020-05-08
"3994","out of country",0,0,0,0,2020-05-09
"3995","out of country",0,0,0,0,2020-05-10
"3996","out of country",0,0,0,0,2020-05-11
"3997","out of country",0,0,0,0,2020-05-12
"3998","out of country",0,0,0,0,2020-05-13
"3999","out of country",0,0,0,0,2020-05-14
"4000","out of country",0,0,0,0,2020-05-15
"4001","out of country",0,0,0,0,2020-05-16
"4002","out of country",0,0,0,0,2020-05-17
"4003","out of country",0,0,0,0,2020-05-18
"4004","out of country",0,0,0,0,2020-05-19
"4005","out of country",0,0,0,0,2020-05-20
"4006","out of country",0,0,0,0,2020-05-21
"4007","out of country",0,0,0,0,2020-05-22
"4008","out of country",0,0,0,0,2020-05-23
"4009","out of country",0,0,0,0,2020-05-24
"4010","out of country",0,0,0,0,2020-05-25
"4011","out of country",0,0,0,0,2020-05-26
"4012","out of country",0,0,0,0,2020-05-27
"4013","out of country",0,0,0,0,2020-05-28
"4014","out of country",0,0,0,0,2020-05-29
"4015","out of country",0,0,0,0,2020-05-30
"4016","out of country",0,0,0,0,2020-05-31
"4017","out of country",0,0,0,0,2020-06-01
"4018","out of country",0,0,0,0,2020-06-02
"4019","out of country",0,0,0,0,2020-06-03
"4020","out of country",0,0,0,0,2020-06-04
"4021","out of country",0,0,0,0,2020-06-05
"4022","out of country",0,0,0,0,2020-06-06
"4023","out of country",0,0,0,0,2020-06-07
"4024","out of country",0,0,0,0,2020-06-08
"4025","out of country",0,0,0,0,2020-06-09
"4026","out of country",0,0,0,0,2020-06-10
"4027","out of country",0,0,0,0,2020-06-11
"4028","out of country",0,0,0,0,2020-06-12
"4029","out of country",0,0,0,0,2020-06-13
"4030","out of country",0,0,0,0,2020-06-14
"4031","out of country",0,0,0,0,2020-06-15
"4032","out of country",0,0,0,0,2020-06-16
"4033","out of country",0,0,0,0,2020-06-17
"4034","out of country",0,0,0,0,2020-06-18
"4035","out of country",0,0,0,0,2020-06-19
"4036","out of country",0,0,0,0,2020-06-20
"4037","out of country",0,0,0,0,2020-06-21
"4038","out of country",0,0,0,0,2020-06-22
"4039","out of country",0,0,0,0,2020-06-23
"4040","out of country",0,0,0,0,2020-06-24
"4041","out of country",0,0,0,0,2020-06-25
"4042","out of country",0,0,0,0,2020-06-26
"4043","out of country",0,0,0,0,2020-06-27
"4044","out of country",0,0,0,0,2020-06-28
"4045","out of country",0,0,0,0,2020-06-29
"4046","out of country",0,0,0,0,2020-06-30
"4047","out of country",0,0,0,0,2020-07-01
"4048","out of country",0,0,0,0,2020-07-02
"4049","out of country",0,0,0,0,2020-07-03
"4050","glenn",0,0,0,0,2020-03-18
"4051","glenn",0,0,0,0,2020-03-19
"4052","glenn",0,0,0,0,2020-03-20
"4053","glenn",0,0,0,0,2020-03-21
"4054","glenn",0,0,0,0,2020-03-22
"4055","glenn",0,0,0,0,2020-03-23
"4056","glenn",0,0,0,0,2020-03-24
"4057","glenn",0,0,0,0,2020-03-25
"4058","glenn",0,0,0,0,2020-03-26
"4059","glenn",0,0,0,0,2020-03-27
"4060","glenn",1,0,1,0,2020-03-28
"4061","glenn",1,0,0,0,2020-03-29
"4062","glenn",2,0,1,0,2020-03-30
"4063","glenn",2,0,0,0,2020-03-31
"4064","glenn",2,0,0,0,2020-04-01
"4065","glenn",2,0,0,0,2020-04-02
"4066","glenn",2,0,0,0,2020-04-03
"4067","glenn",2,0,0,0,2020-04-04
"4068","glenn",2,0,0,0,2020-04-05
"4069","glenn",2,0,0,0,2020-04-06
"4070","glenn",2,0,0,0,2020-04-07
"4071","glenn",2,0,0,0,2020-04-08
"4072","glenn",2,0,0,0,2020-04-09
"4073","glenn",3,0,1,0,2020-04-10
"4074","glenn",3,0,0,0,2020-04-11
"4075","glenn",3,0,0,0,2020-04-12
"4076","glenn",3,0,0,0,2020-04-13
"4077","glenn",3,0,0,0,2020-04-14
"4078","glenn",3,0,0,0,2020-04-15
"4079","glenn",3,0,0,0,2020-04-16
"4080","glenn",3,0,0,0,2020-04-17
"4081","glenn",3,0,0,0,2020-04-18
"4082","glenn",3,0,0,0,2020-04-19
"4083","glenn",3,0,0,0,2020-04-20
"4084","glenn",3,0,0,0,2020-04-21
"4085","glenn",3,0,0,0,2020-04-22
"4086","glenn",3,0,0,0,2020-04-23
"4087","glenn",4,0,1,0,2020-04-24
"4088","glenn",4,0,0,0,2020-04-25
"4089","glenn",4,0,0,0,2020-04-26
"4090","glenn",4,0,0,0,2020-04-27
"4091","glenn",4,0,0,0,2020-04-28
"4092","glenn",4,0,0,0,2020-04-29
"4093","glenn",4,0,0,0,2020-04-30
"4094","glenn",4,0,0,0,2020-05-01
"4095","glenn",5,0,1,0,2020-05-02
"4096","glenn",5,0,0,0,2020-05-03
"4097","glenn",4,0,-1,0,2020-05-04
"4098","glenn",3,0,-1,0,2020-05-05
"4099","glenn",3,0,0,0,2020-05-06
"4100","glenn",5,0,2,0,2020-05-07
"4101","glenn",6,0,1,0,2020-05-08
"4102","glenn",6,0,0,0,2020-05-09
"4103","glenn",6,0,0,0,2020-05-10
"4104","glenn",6,0,0,0,2020-05-11
"4105","glenn",6,0,0,0,2020-05-12
"4106","glenn",6,0,0,0,2020-05-13
"4107","glenn",8,0,2,0,2020-05-14
"4108","glenn",9,0,1,0,2020-05-15
"4109","glenn",9,0,0,0,2020-05-16
"4110","glenn",9,0,0,0,2020-05-17
"4111","glenn",11,0,2,0,2020-05-18
"4112","glenn",12,0,1,0,2020-05-19
"4113","glenn",12,0,0,0,2020-05-20
"4114","glenn",12,0,0,0,2020-05-21
"4115","glenn",12,0,0,0,2020-05-22
"4116","glenn",12,0,0,0,2020-05-23
"4117","glenn",12,0,0,0,2020-05-24
"4118","glenn",12,0,0,0,2020-05-25
"4119","glenn",12,0,0,0,2020-05-26
"4120","glenn",14,0,2,0,2020-05-27
"4121","glenn",14,0,0,0,2020-05-28
"4122","glenn",14,0,0,0,2020-05-29
"4123","glenn",16,0,2,0,2020-05-30
"4124","glenn",16,0,0,0,2020-05-31
"4125","glenn",16,0,0,0,2020-06-01
"4126","glenn",16,0,0,0,2020-06-02
"4127","glenn",16,0,0,0,2020-06-03
"4128","glenn",16,0,0,0,2020-06-04
"4129","glenn",16,0,0,0,2020-06-05
"4130","glenn",16,0,0,0,2020-06-06
"4131","glenn",16,0,0,0,2020-06-07
"4132","glenn",17,0,1,0,2020-06-08
"4133","glenn",19,0,2,0,2020-06-09
"4134","glenn",21,0,2,0,2020-06-10
"4135","glenn",21,0,0,0,2020-06-11
"4136","glenn",21,0,0,0,2020-06-12
"4137","glenn",21,0,0,0,2020-06-13
"4138","glenn",21,0,0,0,2020-06-14
"4139","glenn",21,0,0,0,2020-06-15
"4140","glenn",30,0,9,0,2020-06-16
"4141","glenn",31,0,1,0,2020-06-17
"4142","glenn",35,0,4,0,2020-06-18
"4143","glenn",40,0,5,0,2020-06-19
"4144","glenn",40,0,0,0,2020-06-20
"4145","glenn",40,0,0,0,2020-06-21
"4146","glenn",40,0,0,0,2020-06-22
"4147","glenn",47,0,7,0,2020-06-23
"4148","glenn",54,0,7,0,2020-06-24
"4149","glenn",60,0,6,0,2020-06-25
"4150","glenn",73,0,13,0,2020-06-26
"4151","glenn",80,0,7,0,2020-06-27
"4152","glenn",85,0,5,0,2020-06-28
"4153","glenn",93,0,8,0,2020-06-29
"4154","glenn",105,0,12,0,2020-06-30
"4155","glenn",110,0,5,0,2020-07-01
"4156","glenn",114,0,4,0,2020-07-02
"4157","glenn",122,0,8,0,2020-07-03
"4158","siskiyou",0,0,0,0,2020-03-18
"4159","siskiyou",0,0,0,0,2020-03-19
"4160","siskiyou",0,0,0,0,2020-03-20
"4161","siskiyou",0,0,0,0,2020-03-21
"4162","siskiyou",2,0,2,0,2020-03-22
"4163","siskiyou",2,0,0,0,2020-03-23
"4164","siskiyou",2,0,0,0,2020-03-24
"4165","siskiyou",2,0,0,0,2020-03-25
"4166","siskiyou",2,0,0,0,2020-03-26
"4167","siskiyou",2,0,0,0,2020-03-27
"4168","siskiyou",2,0,0,0,2020-03-28
"4169","siskiyou",2,0,0,0,2020-03-29
"4170","siskiyou",2,0,0,0,2020-03-30
"4171","siskiyou",3,0,1,0,2020-03-31
"4172","siskiyou",3,0,0,0,2020-04-01
"4173","siskiyou",3,0,0,0,2020-04-02
"4174","siskiyou",3,0,0,0,2020-04-03
"4175","siskiyou",3,0,0,0,2020-04-04
"4176","siskiyou",3,0,0,0,2020-04-05
"4177","siskiyou",4,0,1,0,2020-04-06
"4178","siskiyou",4,0,0,0,2020-04-07
"4179","siskiyou",4,0,0,0,2020-04-08
"4180","siskiyou",4,0,0,0,2020-04-09
"4181","siskiyou",5,0,1,0,2020-04-10
"4182","siskiyou",5,0,0,0,2020-04-11
"4183","siskiyou",5,0,0,0,2020-04-12
"4184","siskiyou",5,0,0,0,2020-04-13
"4185","siskiyou",5,0,0,0,2020-04-14
"4186","siskiyou",5,0,0,0,2020-04-15
"4187","siskiyou",5,0,0,0,2020-04-16
"4188","siskiyou",5,0,0,0,2020-04-17
"4189","siskiyou",5,0,0,0,2020-04-18
"4190","siskiyou",5,0,0,0,2020-04-19
"4191","siskiyou",5,0,0,0,2020-04-20
"4192","siskiyou",5,0,0,0,2020-04-21
"4193","siskiyou",5,0,0,0,2020-04-22
"4194","siskiyou",5,0,0,0,2020-04-23
"4195","siskiyou",5,0,0,0,2020-04-24
"4196","siskiyou",5,0,0,0,2020-04-25
"4197","siskiyou",5,0,0,0,2020-04-26
"4198","siskiyou",5,0,0,0,2020-04-27
"4199","siskiyou",5,0,0,0,2020-04-28
"4200","siskiyou",5,0,0,0,2020-04-29
"4201","siskiyou",5,0,0,0,2020-04-30
"4202","siskiyou",5,0,0,0,2020-05-01
"4203","siskiyou",5,0,0,0,2020-05-02
"4204","siskiyou",5,0,0,0,2020-05-03
"4205","siskiyou",5,0,0,0,2020-05-04
"4206","siskiyou",5,0,0,0,2020-05-05
"4207","siskiyou",5,0,0,0,2020-05-06
"4208","siskiyou",5,0,0,0,2020-05-07
"4209","siskiyou",5,0,0,0,2020-05-08
"4210","siskiyou",5,0,0,0,2020-05-09
"4211","siskiyou",5,0,0,0,2020-05-10
"4212","siskiyou",5,0,0,0,2020-05-11
"4213","siskiyou",5,0,0,0,2020-05-12
"4214","siskiyou",5,0,0,0,2020-05-13
"4215","siskiyou",5,0,0,0,2020-05-14
"4216","siskiyou",5,0,0,0,2020-05-15
"4217","siskiyou",6,0,1,0,2020-05-16
"4218","siskiyou",6,0,0,0,2020-05-17
"4219","siskiyou",6,0,0,0,2020-05-18
"4220","siskiyou",6,0,0,0,2020-05-19
"4221","siskiyou",6,0,0,0,2020-05-20
"4222","siskiyou",6,0,0,0,2020-05-21
"4223","siskiyou",6,0,0,0,2020-05-22
"4224","siskiyou",6,0,0,0,2020-05-23
"4225","siskiyou",6,0,0,0,2020-05-24
"4226","siskiyou",6,0,0,0,2020-05-25
"4227","siskiyou",6,0,0,0,2020-05-26
"4228","siskiyou",6,0,0,0,2020-05-27
"4229","siskiyou",6,0,0,0,2020-05-28
"4230","siskiyou",7,0,1,0,2020-05-29
"4231","siskiyou",7,0,0,0,2020-05-30
"4232","siskiyou",7,0,0,0,2020-05-31
"4233","siskiyou",7,0,0,0,2020-06-01
"4234","siskiyou",8,0,1,0,2020-06-02
"4235","siskiyou",8,0,0,0,2020-06-03
"4236","siskiyou",8,0,0,0,2020-06-04
"4237","siskiyou",8,0,0,0,2020-06-05
"4238","siskiyou",8,0,0,0,2020-06-06
"4239","siskiyou",8,0,0,0,2020-06-07
"4240","siskiyou",8,0,0,0,2020-06-08
"4241","siskiyou",10,0,2,0,2020-06-09
"4242","siskiyou",14,0,4,0,2020-06-10
"4243","siskiyou",14,0,0,0,2020-06-11
"4244","siskiyou",13,0,-1,0,2020-06-12
"4245","siskiyou",13,0,0,0,2020-06-13
"4246","siskiyou",13,0,0,0,2020-06-14
"4247","siskiyou",14,0,1,0,2020-06-15
"4248","siskiyou",15,0,1,0,2020-06-16
"4249","siskiyou",16,0,1,0,2020-06-17
"4250","siskiyou",18,0,2,0,2020-06-18
"4251","siskiyou",21,0,3,0,2020-06-19
"4252","siskiyou",22,0,1,0,2020-06-20
"4253","siskiyou",23,0,1,0,2020-06-21
"4254","siskiyou",23,0,0,0,2020-06-22
"4255","siskiyou",24,0,1,0,2020-06-23
"4256","siskiyou",24,0,0,0,2020-06-24
"4257","siskiyou",24,0,0,0,2020-06-25
"4258","siskiyou",24,0,0,0,2020-06-26
"4259","siskiyou",25,0,1,0,2020-06-27
"4260","siskiyou",25,0,0,0,2020-06-28
"4261","siskiyou",25,0,0,0,2020-06-29
"4262","siskiyou",27,0,2,0,2020-06-30
"4263","siskiyou",28,0,1,0,2020-07-01
"4264","siskiyou",30,0,2,0,2020-07-02
"4265","siskiyou",30,0,0,0,2020-07-03
"4266","madera",2,0,2,0,2020-03-18
"4267","madera",3,0,1,0,2020-03-19
"4268","madera",4,0,1,0,2020-03-20
"4269","madera",4,0,0,0,2020-03-21
"4270","madera",4,0,0,0,2020-03-22
"4271","madera",4,0,0,0,2020-03-23
"4272","madera",6,0,2,0,2020-03-24
"4273","madera",6,0,0,0,2020-03-25
"4274","madera",8,0,2,0,2020-03-26
"4275","madera",10,1,2,1,2020-03-27
"4276","madera",11,1,1,0,2020-03-28
"4277","madera",11,1,0,0,2020-03-29
"4278","madera",14,1,3,0,2020-03-30
"4279","madera",17,1,3,0,2020-03-31
"4280","madera",17,1,0,0,2020-04-01
"4281","madera",25,1,8,0,2020-04-02
"4282","madera",28,2,3,1,2020-04-03
"4283","madera",27,2,-1,0,2020-04-04
"4284","madera",27,2,0,0,2020-04-05
"4285","madera",29,2,2,0,2020-04-06
"4286","madera",28,2,-1,0,2020-04-07
"4287","madera",28,2,0,0,2020-04-08
"4288","madera",28,2,0,0,2020-04-09
"4289","madera",29,2,1,0,2020-04-10
"4290","madera",29,2,0,0,2020-04-11
"4291","madera",29,2,0,0,2020-04-12
"4292","madera",29,2,0,0,2020-04-13
"4293","madera",29,2,0,0,2020-04-14
"4294","madera",30,2,1,0,2020-04-15
"4295","madera",34,2,4,0,2020-04-16
"4296","madera",34,2,0,0,2020-04-17
"4297","madera",34,2,0,0,2020-04-18
"4298","madera",34,2,0,0,2020-04-19
"4299","madera",35,2,1,0,2020-04-20
"4300","madera",37,2,2,0,2020-04-21
"4301","madera",37,2,0,0,2020-04-22
"4302","madera",37,2,0,0,2020-04-23
"4303","madera",39,2,2,0,2020-04-24
"4304","madera",39,2,0,0,2020-04-25
"4305","madera",39,2,0,0,2020-04-26
"4306","madera",42,2,3,0,2020-04-27
"4307","madera",44,2,2,0,2020-04-28
"4308","madera",45,2,1,0,2020-04-29
"4309","madera",46,2,1,0,2020-04-30
"4310","madera",46,2,0,0,2020-05-01
"4311","madera",46,2,0,0,2020-05-02
"4312","madera",46,2,0,0,2020-05-03
"4313","madera",52,2,6,0,2020-05-04
"4314","madera",53,2,1,0,2020-05-05
"4315","madera",55,2,2,0,2020-05-06
"4316","madera",54,2,-1,0,2020-05-07
"4317","madera",57,2,3,0,2020-05-08
"4318","madera",61,2,4,0,2020-05-09
"4319","madera",65,2,4,0,2020-05-10
"4320","madera",68,2,3,0,2020-05-11
"4321","madera",69,2,1,0,2020-05-12
"4322","madera",69,2,0,0,2020-05-13
"4323","madera",69,2,0,0,2020-05-14
"4324","madera",71,2,2,0,2020-05-15
"4325","madera",70,2,-1,0,2020-05-16
"4326","madera",69,2,-1,0,2020-05-17
"4327","madera",74,2,5,0,2020-05-18
"4328","madera",80,2,6,0,2020-05-19
"4329","madera",82,2,2,0,2020-05-20
"4330","madera",82,2,0,0,2020-05-21
"4331","madera",82,2,0,0,2020-05-22
"4332","madera",83,2,1,0,2020-05-23
"4333","madera",83,2,0,0,2020-05-24
"4334","madera",83,2,0,0,2020-05-25
"4335","madera",83,2,0,0,2020-05-26
"4336","madera",91,2,8,0,2020-05-27
"4337","madera",93,2,2,0,2020-05-28
"4338","madera",98,2,5,0,2020-05-29
"4339","madera",101,2,3,0,2020-05-30
"4340","madera",101,2,0,0,2020-05-31
"4341","madera",103,2,2,0,2020-06-01
"4342","madera",110,3,7,1,2020-06-02
"4343","madera",117,3,7,0,2020-06-03
"4344","madera",127,3,10,0,2020-06-04
"4345","madera",144,3,17,0,2020-06-05
"4346","madera",149,3,5,0,2020-06-06
"4347","madera",149,3,0,0,2020-06-07
"4348","madera",154,3,5,0,2020-06-08
"4349","madera",172,3,18,0,2020-06-09
"4350","madera",176,3,4,0,2020-06-10
"4351","madera",178,3,2,0,2020-06-11
"4352","madera",187,3,9,0,2020-06-12
"4353","madera",203,3,16,0,2020-06-13
"4354","madera",203,3,0,0,2020-06-14
"4355","madera",203,3,0,0,2020-06-15
"4356","madera",239,4,36,1,2020-06-16
"4357","madera",258,4,19,0,2020-06-17
"4358","madera",288,4,30,0,2020-06-18
"4359","madera",300,4,12,0,2020-06-19
"4360","madera",321,4,21,0,2020-06-20
"4361","madera",319,4,-2,0,2020-06-21
"4362","madera",333,5,14,1,2020-06-22
"4363","madera",369,5,36,0,2020-06-23
"4364","madera",373,5,4,0,2020-06-24
"4365","madera",384,5,11,0,2020-06-25
"4366","madera",415,5,31,0,2020-06-26
"4367","madera",435,5,20,0,2020-06-27
"4368","madera",446,5,11,0,2020-06-28
"4369","madera",470,5,24,0,2020-06-29
"4370","madera",504,5,34,0,2020-06-30
"4371","madera",520,5,16,0,2020-07-01
"4372","madera",548,5,28,0,2020-07-02
"4373","madera",565,5,17,0,2020-07-03
"4374","tehama",0,0,0,0,2020-03-18
"4375","tehama",0,0,0,0,2020-03-19
"4376","tehama",0,0,0,0,2020-03-20
"4377","tehama",0,0,0,0,2020-03-21
"4378","tehama",0,0,0,0,2020-03-22
"4379","tehama",0,0,0,0,2020-03-23
"4380","tehama",0,0,0,0,2020-03-24
"4381","tehama",0,0,0,0,2020-03-25
"4382","tehama",0,0,0,0,2020-03-26
"4383","tehama",0,0,0,0,2020-03-27
"4384","tehama",0,0,0,0,2020-03-28
"4385","tehama",0,0,0,0,2020-03-29
"4386","tehama",0,0,0,0,2020-03-30
"4387","tehama",0,0,0,0,2020-03-31
"4388","tehama",0,0,0,0,2020-04-01
"4389","tehama",1,0,1,0,2020-04-02
"4390","tehama",1,0,0,0,2020-04-03
"4391","tehama",1,0,0,0,2020-04-04
"4392","tehama",1,0,0,0,2020-04-05
"4393","tehama",1,0,0,0,2020-04-06
"4394","tehama",1,0,0,0,2020-04-07
"4395","tehama",1,0,0,0,2020-04-08
"4396","tehama",1,0,0,0,2020-04-09
"4397","tehama",1,0,0,0,2020-04-10
"4398","tehama",1,0,0,0,2020-04-11
"4399","tehama",1,0,0,0,2020-04-12
"4400","tehama",1,0,0,0,2020-04-13
"4401","tehama",1,0,0,0,2020-04-14
"4402","tehama",1,1,0,1,2020-04-15
"4403","tehama",1,1,0,0,2020-04-16
"4404","tehama",1,1,0,0,2020-04-17
"4405","tehama",1,1,0,0,2020-04-18
"4406","tehama",1,1,0,0,2020-04-19
"4407","tehama",1,1,0,0,2020-04-20
"4408","tehama",1,1,0,0,2020-04-21
"4409","tehama",1,1,0,0,2020-04-22
"4410","tehama",1,1,0,0,2020-04-23
"4411","tehama",1,1,0,0,2020-04-24
"4412","tehama",1,1,0,0,2020-04-25
"4413","tehama",1,1,0,0,2020-04-26
"4414","tehama",1,1,0,0,2020-04-27
"4415","tehama",1,1,0,0,2020-04-28
"4416","tehama",1,1,0,0,2020-04-29
"4417","tehama",1,1,0,0,2020-04-30
"4418","tehama",1,1,0,0,2020-05-01
"4419","tehama",1,1,0,0,2020-05-02
"4420","tehama",1,1,0,0,2020-05-03
"4421","tehama",1,1,0,0,2020-05-04
"4422","tehama",1,1,0,0,2020-05-05
"4423","tehama",1,1,0,0,2020-05-06
"4424","tehama",1,1,0,0,2020-05-07
"4425","tehama",1,1,0,0,2020-05-08
"4426","tehama",1,1,0,0,2020-05-09
"4427","tehama",1,1,0,0,2020-05-10
"4428","tehama",1,1,0,0,2020-05-11
"4429","tehama",1,1,0,0,2020-05-12
"4430","tehama",1,1,0,0,2020-05-13
"4431","tehama",1,1,0,0,2020-05-14
"4432","tehama",1,1,0,0,2020-05-15
"4433","tehama",2,1,1,0,2020-05-16
"4434","tehama",2,1,0,0,2020-05-17
"4435","tehama",2,1,0,0,2020-05-18
"4436","tehama",2,1,0,0,2020-05-19
"4437","tehama",2,1,0,0,2020-05-20
"4438","tehama",2,1,0,0,2020-05-21
"4439","tehama",2,1,0,0,2020-05-22
"4440","tehama",2,1,0,0,2020-05-23
"4441","tehama",2,1,0,0,2020-05-24
"4442","tehama",2,1,0,0,2020-05-25
"4443","tehama",2,1,0,0,2020-05-26
"4444","tehama",3,1,1,0,2020-05-27
"4445","tehama",4,1,1,0,2020-05-28
"4446","tehama",4,1,0,0,2020-05-29
"4447","tehama",4,1,0,0,2020-05-30
"4448","tehama",4,1,0,0,2020-05-31
"4449","tehama",5,1,1,0,2020-06-01
"4450","tehama",6,1,1,0,2020-06-02
"4451","tehama",6,1,0,0,2020-06-03
"4452","tehama",6,1,0,0,2020-06-04
"4453","tehama",7,1,1,0,2020-06-05
"4454","tehama",8,1,1,0,2020-06-06
"4455","tehama",8,1,0,0,2020-06-07
"4456","tehama",8,1,0,0,2020-06-08
"4457","tehama",9,1,1,0,2020-06-09
"4458","tehama",10,1,1,0,2020-06-10
"4459","tehama",10,1,0,0,2020-06-11
"4460","tehama",13,1,3,0,2020-06-12
"4461","tehama",17,1,4,0,2020-06-13
"4462","tehama",17,1,0,0,2020-06-14
"4463","tehama",17,1,0,0,2020-06-15
"4464","tehama",24,1,7,0,2020-06-16
"4465","tehama",24,1,0,0,2020-06-17
"4466","tehama",31,1,7,0,2020-06-18
"4467","tehama",35,1,4,0,2020-06-19
"4468","tehama",35,1,0,0,2020-06-20
"4469","tehama",35,1,0,0,2020-06-21
"4470","tehama",38,1,3,0,2020-06-22
"4471","tehama",50,1,12,0,2020-06-23
"4472","tehama",55,1,5,0,2020-06-24
"4473","tehama",59,1,4,0,2020-06-25
"4474","tehama",63,1,4,0,2020-06-26
"4475","tehama",64,1,1,0,2020-06-27
"4476","tehama",67,1,3,0,2020-06-28
"4477","tehama",71,1,4,0,2020-06-29
"4478","tehama",78,1,7,0,2020-06-30
"4479","tehama",80,1,2,0,2020-07-01
"4480","tehama",86,1,6,0,2020-07-02
"4481","tehama",89,1,3,0,2020-07-03
"4482","sutter",0,0,0,0,2020-03-18
"4483","sutter",0,0,0,0,2020-03-19
"4484","sutter",0,0,0,0,2020-03-20
"4485","sutter",0,0,0,0,2020-03-21
"4486","sutter",0,0,0,0,2020-03-22
"4487","sutter",0,0,0,0,2020-03-23
"4488","sutter",0,0,0,0,2020-03-24
"4489","sutter",1,0,1,0,2020-03-25
"4490","sutter",2,0,1,0,2020-03-26
"4491","sutter",2,0,0,0,2020-03-27
"4492","sutter",3,0,1,0,2020-03-28
"4493","sutter",6,0,3,0,2020-03-29
"4494","sutter",6,0,0,0,2020-03-30
"4495","sutter",8,0,2,0,2020-03-31
"4496","sutter",9,1,1,1,2020-04-01
"4497","sutter",10,1,1,0,2020-04-02
"4498","sutter",12,1,2,0,2020-04-03
